# HeaderRows_6
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; TreeRope_01; In Situ Rugged BaroTROLL 100 ABS real time clock.
# Pressure; millibars; TreeRope_01; In Situ Rugged BaroTROLL 100 ABS with piezoresistive ceramic pressure sensor.
# Air_Temperature; degree_celsius; TreeRope_01; In Situ Rugged BaroTROLL 100 ABS with silicon thermistor.
DateTime,Site_ID,Pressure,Air_Temperature
  2021-09-14 12:53:00,W10,937.003,23.372
  2021-09-14 12:54:00,W10,936.884,23.323
  2021-09-14 12:55:00,W10,936.987,23.323
  2021-09-14 12:56:00,W10,936.645,23.224
  2021-09-14 12:57:00,W10,936.868,23.274
  2021-09-14 12:58:00,W10,936.749,23.224
  2021-09-14 12:59:00,W10,936.66,23.274
  2021-09-14 13:00:00,W10,936.536,23.372
  2021-09-14 13:01:00,W10,936.946,23.52
  2021-09-14 13:02:00,W10,936.546,23.569
  2021-09-14 13:03:00,W10,936.822,23.618
  2021-09-14 13:04:00,W10,936.526,23.667
  2021-09-14 13:05:00,W10,936.889,23.667
  2021-09-14 13:06:00,W10,936.349,23.766
  2021-09-14 13:07:00,W10,936.536,23.864
  2021-09-14 13:08:00,W10,936.464,23.962
  2021-09-14 13:09:00,W10,936.718,24.11
  2021-09-14 13:10:00,W10,936.708,24.404
  2021-09-14 13:11:00,W10,936.454,24.747
  2021-09-14 13:12:00,W10,936.444,25.04
  2021-09-14 13:13:00,W10,936.21,25.285
  2021-09-14 13:14:00,W10,937.155,25.48
  2021-09-14 13:15:00,W10,936.371,25.626
  2021-09-14 13:16:00,W10,937.509,25.773
  2021-09-14 13:17:00,W10,936.392,26.016
  2021-09-14 13:18:00,W10,936.506,26.211
  2021-09-14 13:19:00,W10,936.792,26.454
  2021-09-14 13:20:00,W10,935.452,26.649
  2021-09-14 13:21:00,W10,937.14,26.891
  2021-09-14 13:22:00,W10,936.059,27.085
  2021-09-14 13:23:00,W10,936.521,27.231
  2021-09-14 13:24:00,W10,936.464,27.376
  2021-09-14 13:25:00,W10,936.749,27.618
  2021-09-14 13:26:00,W10,936.838,27.57
  2021-09-14 13:27:00,W10,936.707,27.812
  2021-09-14 13:28:00,W10,936.583,27.908
  2021-09-14 13:29:00,W10,936.504,28.15
  2021-09-14 13:30:00,W10,936.997,28.391
  2021-09-14 13:31:00,W10,936.373,28.391
  2021-09-14 13:32:00,W10,936.497,28.777
  2021-09-14 13:33:00,W10,936.472,28.536
  2021-09-14 13:34:00,W10,936.626,29.017
  2021-09-14 13:35:00,W10,936.709,29.113
  2021-09-14 13:36:00,W10,936.733,29.354
  2021-09-14 13:37:00,W10,936.519,29.498
  2021-09-14 13:38:00,W10,936.514,29.642
  2021-09-14 13:39:00,W10,936.758,29.594
  2021-09-14 13:40:00,W10,936.648,29.738
  2021-09-14 13:41:00,W10,936.657,29.93
  2021-09-14 13:42:00,W10,936.605,29.93
  2021-09-14 13:43:00,W10,936.51,30.121
  2021-09-14 13:44:00,W10,936.63,30.169
  2021-09-14 13:45:00,W10,936.489,30.217
  2021-09-14 13:46:00,W10,936.608,30.265
  2021-09-14 13:47:00,W10,936.223,30.361
  2021-09-14 13:48:00,W10,936.513,30.457
  2021-09-14 13:49:00,W10,936.736,30.504
  2021-09-14 13:50:00,W10,936.626,30.648
  2021-09-14 13:51:00,W10,936.381,30.696
  2021-09-14 13:52:00,W10,936.433,30.696
  2021-09-14 13:53:00,W10,936.366,30.648
  2021-09-14 13:54:00,W10,936.448,30.743
  2021-09-14 13:55:00,W10,936.583,30.839
  2021-09-14 13:56:00,W10,936.182,30.887
  2021-09-14 13:57:00,W10,936.613,30.935
  2021-09-14 13:58:00,W10,936.368,30.982
  2021-09-14 13:59:00,W10,935.915,31.03
  2021-09-14 14:00:00,W10,936.19,31.078
  2021-09-14 14:01:00,W10,936.086,31.078
  2021-09-14 14:02:00,W10,936.206,31.126
  2021-09-14 14:03:00,W10,936.288,31.221
  2021-09-14 14:04:00,W10,936.4,31.412
  2021-09-14 14:05:00,W10,936.467,31.459
  2021-09-14 14:06:00,W10,936.385,31.364
  2021-09-14 14:07:00,W10,936.511,31.269
  2021-09-14 14:08:00,W10,936.615,31.269
  2021-09-14 14:09:00,W10,936.504,31.412
  2021-09-14 14:10:00,W10,936.274,31.507
  2021-09-14 14:11:00,W10,936.408,31.602
  2021-09-14 14:12:00,W10,936.453,31.745
  2021-09-14 14:13:00,W10,936.38,31.84
  2021-09-14 14:14:00,W10,936.41,31.936
  2021-09-14 14:15:00,W10,936.544,32.031
  2021-09-14 14:16:00,W10,936.365,32.126
  2021-09-14 14:17:00,W10,936.343,32.221
  2021-09-14 14:18:00,W10,936.477,32.316
  2021-09-14 14:19:00,W10,936.366,32.458
  2021-09-14 14:20:00,W10,936.708,32.553
  2021-09-14 14:21:00,W10,936.426,32.648
  2021-09-14 14:22:00,W10,936.492,32.696
  2021-09-14 14:23:00,W10,936.418,32.791
