# HeaderRows_6
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; TreeRope_01; In Situ Rugged BaroTROLL 100 ABS real time clock.
# Pressure; millibars; TreeRope_01; In Situ Rugged BaroTROLL 100 ABS with piezoresistive ceramic pressure sensor.
# Air_Temperature; degree_celsius; TreeRope_01; In Situ Rugged BaroTROLL 100 ABS with silicon thermistor.
DateTime,Site_ID,Pressure,Air_Temperature
  2021-08-31 11:02:00,S18R,931.033,16.103
  2021-08-31 11:03:00,S18R,930.834,16.206
  2021-08-31 11:04:00,S18R,930.934,16.154
  2021-08-31 11:05:00,S18R,930.989,16.154
  2021-08-31 11:06:00,S18R,931.1,16.154
  2021-08-31 11:07:00,S18R,931.209,16.154
  2021-08-31 11:08:00,S18R,930.901,16.257
  2021-08-31 11:09:00,S18R,930.66,16.154
  2021-08-31 11:10:00,S18R,930.902,16
  2021-08-31 11:11:00,S18R,930.802,16.052
  2021-08-31 11:12:00,S18R,931.066,16
  2021-08-31 11:13:00,S18R,931.022,16.052
  2021-08-31 11:14:00,S18R,931.012,16
  2021-08-31 11:15:00,S18R,931.232,16
  2021-08-31 11:16:00,S18R,931.21,15.897
  2021-08-31 11:17:00,S18R,931.08,15.794
  2021-08-31 11:18:00,S18R,931.08,15.794
  2021-08-31 11:19:00,S18R,931.2,15.846
  2021-08-31 11:20:00,S18R,930.936,15.897
  2021-08-31 11:21:00,S18R,931.2,15.846
  2021-08-31 11:22:00,S18R,931.08,15.794
  2021-08-31 11:23:00,S18R,931.222,15.691
  2021-08-31 11:24:00,S18R,930.948,15.691
  2021-08-31 11:25:00,S18R,931.004,15.691
  2021-08-31 11:26:00,S18R,931.145,15.846
  2021-08-31 11:27:00,S18R,931.001,15.949
  2021-08-31 11:28:00,S18R,931.232,16
  2021-08-31 11:29:00,S18R,931.166,15.949
  2021-08-31 11:30:00,S18R,931.09,15.846
  2021-08-31 11:31:00,S18R,931.233,15.743
  2021-08-31 11:32:00,S18R,931.124,15.743
  2021-08-31 11:33:00,S18R,931.08,15.794
  2021-08-31 11:34:00,S18R,931.09,15.846
  2021-08-31 11:35:00,S18R,931.077,16.052
  2021-08-31 11:36:00,S18R,931.112,15.949
  2021-08-31 11:37:00,S18R,930.925,15.846
  2021-08-31 11:38:00,S18R,930.816,15.846
  2021-08-31 11:39:00,S18R,931.08,15.794
  2021-08-31 11:40:00,S18R,930.948,15.691
  2021-08-31 11:41:00,S18R,931.192,15.537
  2021-08-31 11:42:00,S18R,931.38,15.382
  2021-08-31 11:43:00,S18R,931.324,15.382
  2021-08-31 11:44:00,S18R,931.389,15.433
  2021-08-31 11:45:00,S18R,930.984,15.33
  2021-08-31 11:46:00,S18R,931.094,15.33
  2021-08-31 11:47:00,S18R,930.798,15.227
  2021-08-31 11:48:00,S18R,930.766,15.072
  2021-08-31 11:49:00,S18R,931.094,15.33
  2021-08-31 11:50:00,S18R,931.28,15.433
  2021-08-31 11:51:00,S18R,930.908,15.227
  2021-08-31 11:52:00,S18R,930.929,15.33
  2021-08-31 11:53:00,S18R,930.973,15.279
  2021-08-31 11:54:00,S18R,931.03,15.02
  2021-08-31 11:55:00,S18R,930.557,15.124
  2021-08-31 11:56:00,S18R,931.172,15.175
  2021-08-31 11:57:00,S18R,930.742,15.227
  2021-08-31 11:58:00,S18R,931.073,15.227
  2021-08-31 11:59:00,S18R,931.128,15.227
  2021-08-31 12:00:00,S18R,931.138,15.279
  2021-08-31 12:01:00,S18R,931.041,15.072
  2021-08-31 12:02:00,S18R,931.381,15.124
  2021-08-31 12:03:00,S18R,931.106,15.124
  2021-08-31 12:04:00,S18R,931.14,15.02
  2021-08-31 12:05:00,S18R,931.03,15.02
  2021-08-31 12:06:00,S18R,931.13,14.969
  2021-08-31 12:07:00,S18R,931.197,14.762
  2021-08-31 12:08:00,S18R,931.054,14.865
  2021-08-31 12:09:00,S18R,931.174,14.917
  2021-08-31 12:10:00,S18R,931.208,14.814
  2021-08-31 12:11:00,S18R,931.044,14.814
  2021-08-31 12:12:00,S18R,931.114,14.348
  2021-08-31 12:13:00,S18R,931.321,14.555
  2021-08-31 12:14:00,S18R,931.42,14.503
  2021-08-31 12:15:00,S18R,931.025,14.451
  2021-08-31 12:16:00,S18R,931.101,14.555
  2021-08-31 12:17:00,S18R,931.677,14.14
  2021-08-31 12:18:00,S18R,931.036,14.503
  2021-08-31 12:19:00,S18R,930.992,14.555
  2021-08-31 12:20:00,S18R,931.266,14.555
  2021-08-31 12:21:00,S18R,931.09,14.503
  2021-08-31 12:22:00,S18R,931.169,14.348
  2021-08-31 12:23:00,S18R,931.688,14.192
  2021-08-31 12:24:00,S18R,931.18,14.399
  2021-08-31 12:25:00,S18R,931.156,14.555
  2021-08-31 12:26:00,S18R,931.629,14.451
  2021-08-31 12:27:00,S18R,931.321,14.555
  2021-08-31 12:28:00,S18R,931.321,14.555
  2021-08-31 12:29:00,S18R,931.52,14.451
  2021-08-31 12:30:00,S18R,931.53,14.503
  2021-08-31 12:31:00,S18R,931.09,14.503
  2021-08-31 12:32:00,S18R,931.084,14.192
