# HeaderRows_8
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_01; PME MiniDOT Logger real time clock.
# Battery; volts; ManualChamberDark_01; PME MiniDOT Logger internal batteries.
# Temperature; degree_celsius; ManualChamberDark_01; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen; milligrams_per_liter; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation; percent_saturation; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
"DateTime","Site_ID","Minidot_SN","Battery","Temperature","Dissolved_Oxygen","Dissolved_Oxygen_Saturation"
" 2021-08-31 14:46:00","S23",389834,3.49,18.04,8.567,90.56
" 2021-08-31 14:47:00","S23",389834,3.49,18.04,8.566,90.55
" 2021-08-31 14:48:00","S23",389834,3.49,18.04,8.569,90.58
" 2021-08-31 14:49:00","S23",389834,3.49,18.06,8.553,90.46
" 2021-08-31 14:50:00","S23",389834,3.49,18.07,8.558,90.53
" 2021-08-31 14:51:00","S23",389834,3.49,18.1,8.553,90.52
" 2021-08-31 14:52:00","S23",389834,3.49,18.1,8.55,90.49
" 2021-08-31 14:53:00","S23",389834,3.49,18.08,8.564,90.61
" 2021-08-31 14:54:00","S23",389834,3.49,18.08,8.57,90.67
" 2021-08-31 14:55:00","S23",389834,3.49,18.11,8.548,90.5
" 2021-08-31 14:56:00","S23",389834,3.49,18.1,8.558,90.58
" 2021-08-31 14:57:00","S23",389834,3.49,18.1,8.56,90.61
" 2021-08-31 14:58:00","S23",389834,3.49,18.11,8.562,90.65
" 2021-08-31 14:59:00","S23",389834,3.49,18.13,8.554,90.6
" 2021-08-31 15:00:00","S23",389834,3.49,18.14,8.546,90.53
" 2021-08-31 15:01:00","S23",389834,3.49,18.13,8.549,90.54
" 2021-08-31 15:02:00","S23",389834,3.49,18.13,8.558,90.64
" 2021-08-31 15:03:00","S23",389834,3.49,18.13,8.554,90.6
" 2021-08-31 15:04:00","S23",389834,3.49,18.15,8.548,90.56
" 2021-08-31 15:05:00","S23",389834,3.49,18.14,8.558,90.65
" 2021-08-31 15:06:00","S23",389834,3.49,18.12,8.55,90.54
" 2021-08-31 15:07:00","S23",389834,3.49,18.13,8.554,90.6
" 2021-08-31 15:08:00","S23",389834,3.49,18.15,8.548,90.56
" 2021-08-31 15:09:00","S23",389834,3.49,18.16,8.548,90.58
" 2021-08-31 15:10:00","S23",389834,3.49,18.15,8.551,90.59
" 2021-08-31 15:11:00","S23",389834,3.49,18.16,8.548,90.58
" 2021-08-31 15:12:00","S23",389834,3.49,18.15,8.546,90.54
" 2021-08-31 15:13:00","S23",389834,3.49,18.16,8.545,90.56
" 2021-08-31 15:14:00","S23",389834,3.49,18.15,8.545,90.53
" 2021-08-31 15:15:00","S23",389834,3.49,18.15,8.55,90.58
" 2021-08-31 15:16:00","S23",389834,3.49,18.14,8.553,90.6
" 2021-08-31 15:17:00","S23",389834,3.49,18.16,8.544,90.54
" 2021-08-31 15:18:00","S23",389834,3.49,18.15,8.552,90.61
" 2021-08-31 15:19:00","S23",389834,3.49,18.13,8.55,90.55
" 2021-08-31 15:20:00","S23",389834,3.49,18.16,8.544,90.54
" 2021-08-31 15:21:00","S23",389834,3.49,18.15,8.55,90.58
" 2021-08-31 15:22:00","S23",389834,3.49,18.14,8.555,90.62
" 2021-08-31 15:23:00","S23",389834,3.49,18.15,8.544,90.52
" 2021-08-31 15:24:00","S23",389834,3.49,18.13,8.55,90.55
" 2021-08-31 15:25:00","S23",389834,3.49,18.16,8.541,90.52
" 2021-08-31 15:26:00","S23",389834,3.49,18.15,8.553,90.62
" 2021-08-31 15:27:00","S23",389834,3.49,18.16,8.543,90.53
" 2021-08-31 15:28:00","S23",389834,3.49,18.16,8.538,90.49
" 2021-08-31 15:29:00","S23",389834,3.49,18.16,8.545,90.55
" 2021-08-31 15:30:00","S23",389834,3.49,18.14,8.551,90.58
" 2021-08-31 15:31:00","S23",389834,3.49,18.16,8.538,90.47
" 2021-08-31 15:32:00","S23",389834,3.49,18.13,8.547,90.52
" 2021-08-31 15:33:00","S23",389834,3.49,18.16,8.543,90.53
" 2021-08-31 15:34:00","S23",389834,3.49,18.15,8.548,90.56
" 2021-08-31 15:35:00","S23",389834,3.49,18.16,8.543,90.54
" 2021-08-31 15:36:00","S23",389834,3.49,18.16,8.546,90.57
" 2021-08-31 15:37:00","S23",389834,3.49,18.16,8.543,90.54
" 2021-08-31 15:38:00","S23",389834,3.49,18.14,8.544,90.51
" 2021-08-31 15:39:00","S23",389834,3.49,18.16,8.537,90.46
" 2021-08-31 15:40:00","S23",389834,3.49,18.12,8.554,90.58
" 2021-08-31 15:41:00","S23",389834,3.49,18.16,8.545,90.55
" 2021-08-31 15:42:00","S23",389834,3.49,18.16,8.535,90.44
" 2021-08-31 15:43:00","S23",389834,3.49,18.15,8.547,90.55
" 2021-08-31 15:44:00","S23",389834,3.49,18.16,8.545,90.55
" 2021-08-31 15:45:00","S23",389834,3.49,18.13,8.549,90.54
" 2021-08-31 15:46:00","S23",389834,3.49,18.15,8.546,90.54
" 2021-08-31 15:47:00","S23",389834,3.49,18.15,8.546,90.54
" 2021-08-31 15:48:00","S23",389834,3.49,18.15,8.539,90.47
" 2021-08-31 15:49:00","S23",389834,3.49,18.16,8.528,90.38
" 2021-08-31 15:50:00","S23",389834,3.49,18.13,8.557,90.63
" 2021-08-31 15:51:00","S23",389834,3.49,18.15,8.549,90.57
" 2021-08-31 15:52:00","S23",389834,3.49,18.13,8.546,90.51
" 2021-08-31 15:53:00","S23",389834,3.49,18.14,8.543,90.5
