# HeaderRows_8
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_01; PME MiniDOT Logger real time clock.
# Battery; volts; ManualChamberDark_01; PME MiniDOT Logger internal batteries.
# Temperature; degree_celsius; ManualChamberDark_01; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen; milligrams_per_liter; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation; percent_saturation; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
"DateTime","Site_ID","Minidot_SN","Battery","Temperature","Dissolved_Oxygen","Dissolved_Oxygen_Saturation"
" 2021-09-01 08:37:00","S38",451450,3.48,13.35,5.555,53.14
" 2021-09-01 08:38:00","S38",451450,3.48,13.35,5.559,53.17
" 2021-09-01 08:39:00","S38",451450,3.48,13.36,5.552,53.12
" 2021-09-01 08:40:00","S38",451450,3.47,13.36,5.552,53.12
" 2021-09-01 08:41:00","S38",451450,3.47,13.38,5.548,53.1
" 2021-09-01 08:42:00","S38",451450,3.48,13.4,5.546,53.1
" 2021-09-01 08:43:00","S38",451450,3.47,13.39,5.543,53.06
" 2021-09-01 08:44:00","S38",451450,3.47,13.39,5.547,53.1
" 2021-09-01 08:45:00","S38",451450,3.47,13.4,5.547,53.11
" 2021-09-01 08:46:00","S38",451450,3.47,13.38,5.551,53.13
" 2021-09-01 08:47:00","S38",451450,3.47,13.36,5.556,53.16
" 2021-09-01 08:48:00","S38",451450,3.47,13.37,5.548,53.09
" 2021-09-01 08:49:00","S38",451450,3.47,13.37,5.552,53.13
" 2021-09-01 08:50:00","S38",451450,3.47,13.37,5.55,53.11
" 2021-09-01 08:51:00","S38",451450,3.47,13.36,5.554,53.14
" 2021-09-01 08:52:00","S38",451450,3.47,13.36,5.557,53.17
" 2021-09-01 08:53:00","S38",451450,3.47,13.35,5.559,53.18
" 2021-09-01 08:54:00","S38",451450,3.47,13.36,5.558,53.18
" 2021-09-01 08:55:00","S38",451450,3.47,13.35,5.563,53.21
" 2021-09-01 08:56:00","S38",451450,3.47,13.4,5.557,53.21
" 2021-09-01 08:57:00","S38",451450,3.47,13.35,5.57,53.28
" 2021-09-01 08:58:00","S38",451450,3.47,13.39,5.564,53.27
" 2021-09-01 08:59:00","S38",451450,3.47,13.4,5.564,53.28
" 2021-09-01 09:00:00","S38",451450,3.47,13.41,5.567,53.32
" 2021-09-01 09:01:00","S38",451450,3.47,13.42,5.564,53.3
" 2021-09-01 09:02:00","S38",451450,3.47,13.44,5.565,53.34
" 2021-09-01 09:03:00","S38",451450,3.47,13.45,5.563,53.33
" 2021-09-01 09:04:00","S38",451450,3.47,13.42,5.57,53.36
" 2021-09-01 09:05:00","S38",451450,3.47,13.46,5.566,53.37
" 2021-09-01 09:06:00","S38",451450,3.47,13.46,5.57,53.41
" 2021-09-01 09:07:00","S38",451450,3.47,13.45,5.575,53.44
" 2021-09-01 09:08:00","S38",451450,3.47,13.48,5.566,53.39
" 2021-09-01 09:09:00","S38",451450,3.47,13.44,5.575,53.43
" 2021-09-01 09:10:00","S38",451450,3.47,13.47,5.573,53.45
" 2021-09-01 09:11:00","S38",451450,3.48,13.49,5.573,53.48
" 2021-09-01 09:12:00","S38",451450,3.48,13.49,5.573,53.47
" 2021-09-01 09:13:00","S38",451450,3.47,13.49,5.573,53.47
" 2021-09-01 09:14:00","S38",451450,3.47,13.49,5.576,53.5
" 2021-09-01 09:15:00","S38",451450,3.47,13.49,5.576,53.5
" 2021-09-01 09:16:00","S38",451450,3.48,13.52,5.574,53.52
" 2021-09-01 09:17:00","S38",451450,3.48,13.5,5.578,53.53
" 2021-09-01 09:18:00","S38",451450,3.48,13.51,5.58,53.56
" 2021-09-01 09:19:00","S38",451450,3.48,13.52,5.582,53.59
" 2021-09-01 09:20:00","S38",451450,3.48,13.52,5.586,53.63
" 2021-09-01 09:21:00","S38",451450,3.48,13.54,5.581,53.61
" 2021-09-01 09:22:00","S38",451450,3.48,13.53,5.588,53.66
" 2021-09-01 09:23:00","S38",451450,3.48,13.56,5.583,53.66
" 2021-09-01 09:24:00","S38",451450,3.48,13.55,5.591,53.72
" 2021-09-01 09:25:00","S38",451450,3.48,13.57,5.596,53.79
" 2021-09-01 09:26:00","S38",451450,3.48,13.6,5.59,53.76
" 2021-09-01 09:27:00","S38",451450,3.48,13.57,5.602,53.85
" 2021-09-01 09:28:00","S38",451450,3.48,13.6,5.602,53.88
" 2021-09-01 09:29:00","S38",451450,3.48,13.6,5.609,53.95
" 2021-09-01 09:30:00","S38",451450,3.48,13.61,5.618,54.04
" 2021-09-01 09:31:00","S38",451450,3.48,13.6,5.625,54.1
" 2021-09-01 09:32:00","S38",451450,3.48,13.6,5.625,54.1
" 2021-09-01 09:33:00","S38",451450,3.48,13.62,5.625,54.12
" 2021-09-01 09:34:00","S38",451450,3.48,13.62,5.63,54.17
" 2021-09-01 09:35:00","S38",451450,3.48,13.62,5.629,54.17
" 2021-09-01 09:36:00","S38",451450,3.48,13.62,5.632,54.19
" 2021-09-01 09:37:00","S38",451450,3.48,13.63,5.629,54.18
" 2021-09-01 09:38:00","S38",451450,3.48,13.65,5.626,54.17
" 2021-09-01 09:39:00","S38",451450,3.48,13.68,5.617,54.12
" 2021-09-01 09:40:00","S38",451450,3.48,13.67,5.607,54.01
" 2021-09-01 09:41:00","S38",451450,3.48,13.68,5.598,53.94
" 2021-09-01 09:42:00","S38",451450,3.48,13.69,5.599,53.95
" 2021-09-01 09:43:00","S38",451450,3.48,13.7,5.601,53.98
" 2021-09-01 09:44:00","S38",451450,3.48,13.69,5.605,54.01
" 2021-09-01 09:45:00","S38",451450,3.48,13.7,5.602,54
