# HeaderRows_8
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_01; PME MiniDOT Logger real time clock.
# Battery; volts; ManualChamberDark_01; PME MiniDOT Logger internal batteries.
# Temperature; degree_celsius; ManualChamberDark_01; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen; milligrams_per_liter; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation; percent_saturation; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
"DateTime","Site_ID","Minidot_SN","Battery","Temperature","Dissolved_Oxygen","Dissolved_Oxygen_Saturation"
" 2021-08-31 12:01:00","S30R",243111,3.45,17.34,10.155,105.82
" 2021-08-31 12:02:00","S30R",243111,3.45,17.34,10.16,105.88
" 2021-08-31 12:03:00","S30R",243111,3.45,17.36,10.158,105.89
" 2021-08-31 12:04:00","S30R",243111,3.45,17.4,10.144,105.84
" 2021-08-31 12:05:00","S30R",243111,3.45,17.39,10.149,105.86
" 2021-08-31 12:06:00","S30R",243111,3.45,17.39,10.136,105.74
" 2021-08-31 12:07:00","S30R",243111,3.45,17.41,10.155,105.97
" 2021-08-31 12:08:00","S30R",243111,3.45,17.4,10.143,105.83
" 2021-08-31 12:09:00","S30R",243111,3.45,17.4,10.155,105.95
" 2021-08-31 12:10:00","S30R",243111,3.45,17.43,10.141,105.86
" 2021-08-31 12:11:00","S30R",243111,3.45,17.44,10.136,105.85
" 2021-08-31 12:12:00","S30R",243111,3.45,17.44,10.12,105.68
" 2021-08-31 12:13:00","S30R",243111,3.45,17.44,10.137,105.86
" 2021-08-31 12:14:00","S30R",243111,3.45,17.44,10.135,105.82
" 2021-08-31 12:15:00","S30R",243111,3.45,17.47,10.124,105.78
" 2021-08-31 12:16:00","S30R",243111,3.45,17.43,10.133,105.78
" 2021-08-31 12:17:00","S30R",243111,3.45,17.45,10.127,105.77
" 2021-08-31 12:18:00","S30R",243111,3.45,17.44,10.137,105.86
" 2021-08-31 12:19:00","S30R",243111,3.45,17.44,10.132,105.81
" 2021-08-31 12:20:00","S30R",243111,3.45,17.49,10.122,105.79
" 2021-08-31 12:21:00","S30R",243111,3.45,17.5,10.14,106
" 2021-08-31 12:22:00","S30R",243111,3.45,17.53,10.135,106.02
" 2021-08-31 12:23:00","S30R",243111,3.45,17.56,10.122,105.96
" 2021-08-31 12:24:00","S30R",243111,3.45,17.56,10.122,105.94
" 2021-08-31 12:25:00","S30R",243111,3.45,17.59,10.122,106.02
" 2021-08-31 12:26:00","S30R",243111,3.45,17.61,10.113,105.98
" 2021-08-31 12:27:00","S30R",243111,3.45,17.63,10.124,106.13
" 2021-08-31 12:28:00","S30R",243111,3.45,17.64,10.124,106.15
" 2021-08-31 12:29:00","S30R",243111,3.45,17.63,10.124,106.13
" 2021-08-31 12:30:00","S30R",243111,3.45,17.66,10.124,106.21
" 2021-08-31 12:31:00","S30R",243111,3.45,17.66,10.113,106.09
" 2021-08-31 12:32:00","S30R",243111,3.45,17.68,10.116,106.16
" 2021-08-31 12:33:00","S30R",243111,3.45,17.69,10.113,106.14
" 2021-08-31 12:34:00","S30R",243111,3.45,17.72,10.099,106.05
" 2021-08-31 12:35:00","S30R",243111,3.45,17.71,10.118,106.23
" 2021-08-31 12:36:00","S30R",243111,3.45,17.72,10.106,106.15
" 2021-08-31 12:37:00","S30R",243111,3.45,17.74,10.106,106.18
" 2021-08-31 12:38:00","S30R",243111,3.45,17.72,10.115,106.22
" 2021-08-31 12:39:00","S30R",243111,3.45,17.72,10.112,106.21
" 2021-08-31 12:40:00","S30R",243111,3.45,17.76,10.111,106.27
" 2021-08-31 12:41:00","S30R",243111,3.45,17.73,10.117,106.28
" 2021-08-31 12:42:00","S30R",243111,3.45,17.77,10.097,106.14
" 2021-08-31 12:43:00","S30R",243111,3.45,17.76,10.106,106.22
" 2021-08-31 12:44:00","S30R",243111,3.45,17.79,10.102,106.25
" 2021-08-31 12:45:00","S30R",243111,3.45,17.81,10.102,106.29
" 2021-08-31 12:46:00","S30R",243111,3.45,17.82,10.112,106.43
" 2021-08-31 12:47:00","S30R",243111,3.45,17.86,10.107,106.45
" 2021-08-31 12:48:00","S30R",243111,3.45,17.88,10.114,106.56
" 2021-08-31 12:49:00","S30R",243111,3.45,17.91,10.093,106.42
" 2021-08-31 12:50:00","S30R",243111,3.46,17.92,10.102,106.53
" 2021-08-31 12:51:00","S30R",243111,3.46,17.93,10.109,106.64
" 2021-08-31 12:52:00","S30R",243111,3.46,17.96,10.104,106.64
" 2021-08-31 12:53:00","S30R",243111,3.46,17.97,10.099,106.61
" 2021-08-31 12:54:00","S30R",243111,3.46,17.99,10.11,106.76
" 2021-08-31 12:55:00","S30R",243111,3.46,18,10.104,106.73
" 2021-08-31 12:56:00","S30R",243111,3.46,18.02,10.098,106.71
" 2021-08-31 12:57:00","S30R",243111,3.46,18.02,10.09,106.62
" 2021-08-31 12:58:00","S30R",243111,3.46,18.06,10.093,106.75
" 2021-08-31 12:59:00","S30R",243111,3.46,18.09,10.091,106.78
" 2021-08-31 13:00:00","S30R",243111,3.46,18.07,10.085,106.68
" 2021-08-31 13:01:00","S30R",243111,3.46,18.09,10.08,106.68
" 2021-08-31 13:02:00","S30R",243111,3.46,18.1,10.086,106.77
" 2021-08-31 13:03:00","S30R",243111,3.46,18.12,10.082,106.76
" 2021-08-31 13:04:00","S30R",243111,3.46,18.11,10.084,106.76
" 2021-08-31 13:05:00","S30R",243111,3.46,18.13,10.081,106.77
" 2021-08-31 13:06:00","S30R",243111,3.46,18.15,10.069,106.7
" 2021-08-31 13:07:00","S30R",243111,3.46,18.15,10.06,106.58
" 2021-08-31 13:08:00","S30R",243111,3.46,18.15,10.083,106.84
" 2021-08-31 13:09:00","S30R",243111,3.46,18.18,10.092,107
" 2021-08-31 13:10:00","S30R",243111,3.46,18.22,10.076,106.92
" 2021-08-31 13:11:00","S30R",243111,3.46,18.23,10.076,106.94
" 2021-08-31 13:12:00","S30R",243111,3.46,18.26,10.074,106.99
