# HeaderRows_8
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_01; PME MiniDOT Logger real time clock.
# Battery; volts; ManualChamberDark_01; PME MiniDOT Logger internal batteries.
# Temperature; degree_celsius; ManualChamberDark_01; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen; milligrams_per_liter; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation; percent_saturation; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
"DateTime","Site_ID","Minidot_SN","Battery","Temperature","Dissolved_Oxygen","Dissolved_Oxygen_Saturation"
" 2021-09-15 14:00:00","U20",412314,3.52,12.9,9.114,86.31
" 2021-09-15 14:01:00","U20",412314,3.52,12.9,9.116,86.32
" 2021-09-15 14:02:00","U20",412314,3.52,12.92,9.126,86.46
" 2021-09-15 14:03:00","U20",412314,3.52,12.9,9.127,86.44
" 2021-09-15 14:04:00","U20",412314,3.52,12.9,9.126,86.43
" 2021-09-15 14:05:00","U20",412314,3.52,12.91,9.136,86.54
" 2021-09-15 14:06:00","U20",412314,3.52,12.94,9.126,86.5
" 2021-09-15 14:07:00","U20",412314,3.52,12.96,9.124,86.51
" 2021-09-15 14:08:00","U20",412314,3.52,12.95,9.131,86.56
" 2021-09-15 14:09:00","U20",412314,3.52,12.97,9.135,86.63
" 2021-09-15 14:10:00","U20",412314,3.52,12.97,9.13,86.58
" 2021-09-15 14:11:00","U20",412314,3.52,12.95,9.137,86.62
" 2021-09-15 14:12:00","U20",412314,3.52,12.97,9.139,86.67
" 2021-09-15 14:13:00","U20",412314,3.52,12.98,9.129,86.61
" 2021-09-15 14:14:00","U20",412314,3.52,12.97,9.146,86.74
" 2021-09-15 14:15:00","U20",412314,3.52,12.97,9.137,86.65
" 2021-09-15 14:16:00","U20",412314,3.52,12.99,9.135,86.68
" 2021-09-15 14:17:00","U20",412314,3.52,13,9.135,86.7
" 2021-09-15 14:18:00","U20",412314,3.51,13.02,9.133,86.72
" 2021-09-15 14:19:00","U20",412314,3.51,13,9.143,86.78
" 2021-09-15 14:20:00","U20",412314,3.51,13,9.137,86.72
" 2021-09-15 14:21:00","U20",412314,3.51,13.04,9.135,86.77
" 2021-09-15 14:22:00","U20",412314,3.51,13.01,9.142,86.78
" 2021-09-15 14:23:00","U20",412314,3.51,13.02,9.134,86.72
" 2021-09-15 14:24:00","U20",412314,3.51,13.06,9.118,86.66
" 2021-09-15 14:25:00","U20",412314,3.51,13.04,9.127,86.71
" 2021-09-15 14:26:00","U20",412314,3.51,13.04,9.129,86.71
" 2021-09-15 14:27:00","U20",412314,3.51,13.04,9.135,86.78
" 2021-09-15 14:28:00","U20",412314,3.51,13.05,9.119,86.65
" 2021-09-15 14:29:00","U20",412314,3.51,13.04,9.124,86.68
" 2021-09-15 14:30:00","U20",412314,3.51,13.04,9.127,86.71
" 2021-09-15 14:31:00","U20",412314,3.51,13.05,9.127,86.73
" 2021-09-15 14:32:00","U20",412314,3.51,13.05,9.118,86.64
" 2021-09-15 14:33:00","U20",412314,3.51,13.05,9.13,86.75
" 2021-09-15 14:34:00","U20",412314,3.51,13.06,9.125,86.72
" 2021-09-15 14:35:00","U20",412314,3.51,13.05,9.129,86.74
" 2021-09-15 14:36:00","U20",412314,3.51,13.06,9.124,86.71
" 2021-09-15 14:37:00","U20",412314,3.51,13.06,9.118,86.66
" 2021-09-15 14:38:00","U20",412314,3.51,13.06,9.126,86.73
" 2021-09-15 14:39:00","U20",412314,3.51,13.07,9.119,86.68
" 2021-09-15 14:40:00","U20",412314,3.51,13.07,9.124,86.73
" 2021-09-15 14:41:00","U20",412314,3.51,13.06,9.13,86.77
" 2021-09-15 14:42:00","U20",412314,3.51,13.09,9.116,86.69
" 2021-09-15 14:43:00","U20",412314,3.51,13.07,9.119,86.68
" 2021-09-15 14:44:00","U20",412314,3.51,13.09,9.105,86.58
" 2021-09-15 14:45:00","U20",412314,3.51,13.09,9.114,86.67
" 2021-09-15 14:46:00","U20",412314,3.51,13.08,9.113,86.64
" 2021-09-15 14:47:00","U20",412314,3.51,13.09,9.116,86.69
" 2021-09-15 14:48:00","U20",412314,3.51,13.09,9.119,86.72
" 2021-09-15 14:49:00","U20",412314,3.51,13.1,9.115,86.7
" 2021-09-15 14:50:00","U20",412314,3.51,13.11,9.11,86.67
" 2021-09-15 14:51:00","U20",412314,3.51,13.1,9.112,86.67
" 2021-09-15 14:52:00","U20",412314,3.51,13.11,9.107,86.64
" 2021-09-15 14:53:00","U20",412314,3.51,13.1,9.111,86.66
" 2021-09-15 14:54:00","U20",412314,3.51,13.09,9.117,86.7
" 2021-09-15 14:55:00","U20",412314,3.51,13.11,9.107,86.64
" 2021-09-15 14:56:00","U20",412314,3.51,13.1,9.113,86.68
" 2021-09-15 14:57:00","U20",412314,3.51,13.12,9.101,86.6
" 2021-09-15 14:58:00","U20",412314,3.51,13.12,9.102,86.62
" 2021-09-15 14:59:00","U20",412314,3.51,13.1,9.118,86.73
" 2021-09-15 15:00:00","U20",412314,3.51,13.12,9.103,86.62
" 2021-09-15 15:01:00","U20",412314,3.51,13.12,9.1,86.6
" 2021-09-15 15:02:00","U20",412314,3.51,13.14,9.094,86.58
" 2021-09-15 15:03:00","U20",412314,3.51,13.12,9.101,86.6
" 2021-09-15 15:04:00","U20",412314,3.51,13.13,9.095,86.57
" 2021-09-15 15:05:00","U20",412314,3.51,13.14,9.103,86.67
" 2021-09-15 15:06:00","U20",412314,3.51,13.1,9.103,86.58
" 2021-09-15 15:07:00","U20",412314,3.51,13.12,9.094,86.55
" 2021-09-15 15:08:00","U20",412314,3.51,13.12,9.107,86.67
" 2021-09-15 15:09:00","U20",412314,3.51,13.13,9.099,86.61
" 2021-09-15 15:10:00","U20",412314,3.51,13.13,9.095,86.57
" 2021-09-15 15:11:00","U20",412314,3.51,13.14,9.094,86.58
" 2021-09-15 15:12:00","U20",412314,3.51,13.12,9.103,86.62
" 2021-09-15 15:13:00","U20",412314,3.51,13.14,9.094,86.58
" 2021-09-15 15:14:00","U20",412314,3.51,13.12,9.104,86.64
" 2021-09-15 15:15:00","U20",412314,3.51,13.13,9.092,86.55
" 2021-09-15 15:16:00","U20",412314,3.51,13.13,9.091,86.54
" 2021-09-15 15:17:00","U20",412314,3.51,13.13,9.084,86.47
" 2021-09-15 15:18:00","U20",412314,3.51,13.14,9.092,86.56
" 2021-09-15 15:19:00","U20",412314,3.51,13.14,9.093,86.57
" 2021-09-15 15:20:00","U20",412314,3.51,13.12,9.101,86.6
" 2021-09-15 15:21:00","U20",412314,3.51,13.15,9.086,86.52
" 2021-09-15 15:22:00","U20",412314,3.51,13.13,9.097,86.59
" 2021-09-15 15:23:00","U20",412314,3.51,13.16,9.082,86.5
" 2021-09-15 15:24:00","U20",412314,3.51,13.14,9.098,86.62
