# HeaderRows_8
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_01; PME MiniDOT Logger real time clock.
# Battery; volts; ManualChamberDark_01; PME MiniDOT Logger internal batteries.
# Temperature; degree_celsius; ManualChamberDark_01; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen; milligrams_per_liter; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation; percent_saturation; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
"DateTime","Site_ID","Minidot_SN","Battery","Temperature","Dissolved_Oxygen","Dissolved_Oxygen_Saturation"
" 2021-09-02 12:15:00","S73",255981,3.48,16.4,9.317,95.19
" 2021-09-02 12:16:00","S73",255981,3.48,16.39,9.307,95.07
" 2021-09-02 12:17:00","S73",255981,3.48,16.41,9.308,95.12
" 2021-09-02 12:18:00","S73",255981,3.48,16.42,9.316,95.22
" 2021-09-02 12:19:00","S73",255981,3.48,16.42,9.311,95.17
" 2021-09-02 12:20:00","S73",255981,3.48,16.41,9.315,95.19
" 2021-09-02 12:21:00","S73",255981,3.48,16.42,9.306,95.13
" 2021-09-02 12:22:00","S73",255981,3.48,16.42,9.319,95.25
" 2021-09-02 12:23:00","S73",255981,3.48,16.42,9.308,95.14
" 2021-09-02 12:24:00","S73",255981,3.48,16.42,9.324,95.3
" 2021-09-02 12:25:00","S73",255981,3.47,16.43,9.316,95.25
" 2021-09-02 12:26:00","S73",255981,3.48,16.41,9.324,95.28
" 2021-09-02 12:27:00","S73",255981,3.48,16.43,9.308,95.17
" 2021-09-02 12:28:00","S73",255981,3.47,16.41,9.329,95.33
" 2021-09-02 12:29:00","S73",255981,3.47,16.42,9.314,95.21
" 2021-09-02 12:30:00","S73",255981,3.48,16.42,9.314,95.2
" 2021-09-02 12:31:00","S73",255981,3.47,16.44,9.313,95.24
" 2021-09-02 12:32:00","S73",255981,3.47,16.44,9.319,95.3
" 2021-09-02 12:33:00","S73",255981,3.47,16.44,9.319,95.3
" 2021-09-02 12:34:00","S73",255981,3.47,16.43,9.318,95.27
" 2021-09-02 12:35:00","S73",255981,3.47,16.44,9.327,95.38
" 2021-09-02 12:36:00","S73",255981,3.47,16.44,9.311,95.22
" 2021-09-02 12:37:00","S73",255981,3.47,16.45,9.316,95.29
" 2021-09-02 12:38:00","S73",255981,3.47,16.44,9.299,95.09
" 2021-09-02 12:39:00","S73",255981,3.47,16.43,9.319,95.28
" 2021-09-02 12:40:00","S73",255981,3.47,16.48,9.316,95.34
" 2021-09-02 12:41:00","S73",255981,3.47,16.48,9.308,95.25
" 2021-09-02 12:42:00","S73",255981,3.47,16.49,9.32,95.41
" 2021-09-02 12:43:00","S73",255981,3.47,16.5,9.319,95.42
" 2021-09-02 12:44:00","S73",255981,3.47,16.49,9.331,95.52
" 2021-09-02 12:45:00","S73",255981,3.47,16.53,9.328,95.56
" 2021-09-02 12:46:00","S73",255981,3.47,16.53,9.322,95.5
" 2021-09-02 12:47:00","S73",255981,3.47,16.54,9.319,95.5
" 2021-09-02 12:48:00","S73",255981,3.47,16.54,9.325,95.55
" 2021-09-02 12:49:00","S73",255981,3.47,16.57,9.313,95.49
" 2021-09-02 12:50:00","S73",255981,3.47,16.58,9.315,95.53
" 2021-09-02 12:51:00","S73",255981,3.47,16.57,9.326,95.63
" 2021-09-02 12:52:00","S73",255981,3.47,16.6,9.318,95.61
" 2021-09-02 12:53:00","S73",255981,3.47,16.59,9.32,95.62
" 2021-09-02 12:54:00","S73",255981,3.47,16.6,9.319,95.62
" 2021-09-02 12:55:00","S73",255981,3.47,16.62,9.317,95.64
