# HeaderRows_8
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_01; PME MiniDOT Logger real time clock.
# Battery; volts; ManualChamberDark_01; PME MiniDOT Logger internal batteries.
# Temperature; degree_celsius; ManualChamberDark_01; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen; milligrams_per_liter; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation; percent_saturation; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
"DateTime","Site_ID","Minidot_SN","Battery","Temperature","Dissolved_Oxygen","Dissolved_Oxygen_Saturation"
" 2021-09-14 09:31:00","W20",255981,3.51,13.01,9.868,93.68
" 2021-09-14 09:32:00","W20",255981,3.51,13.01,9.859,93.59
" 2021-09-14 09:33:00","W20",255981,3.51,13.01,9.854,93.55
" 2021-09-14 09:34:00","W20",255981,3.51,13.01,9.865,93.65
" 2021-09-14 09:35:00","W20",255981,3.51,13.02,9.863,93.65
" 2021-09-14 09:36:00","W20",255981,3.51,13.02,9.864,93.66
" 2021-09-14 09:37:00","W20",255981,3.51,13.02,9.859,93.61
" 2021-09-14 09:38:00","W20",255981,3.51,13.03,9.866,93.7
" 2021-09-14 09:39:00","W20",255981,3.51,13.03,9.866,93.7
" 2021-09-14 09:40:00","W20",255981,3.51,13.03,9.855,93.59
" 2021-09-14 09:41:00","W20",255981,3.51,13.03,9.862,93.66
" 2021-09-14 09:42:00","W20",255981,3.51,13.04,9.867,93.73
" 2021-09-14 09:43:00","W20",255981,3.51,13.04,9.857,93.63
" 2021-09-14 09:44:00","W20",255981,3.51,13.06,9.847,93.59
" 2021-09-14 09:45:00","W20",255981,3.51,13.03,9.867,93.71
" 2021-09-14 09:46:00","W20",255981,3.51,13.04,9.856,93.62
" 2021-09-14 09:47:00","W20",255981,3.51,13.06,9.84,93.51
" 2021-09-14 09:48:00","W20",255981,3.51,13.05,9.857,93.65
" 2021-09-14 09:49:00","W20",255981,3.51,13.05,9.858,93.66
" 2021-09-14 09:50:00","W20",255981,3.51,13.06,9.853,93.65
