# HeaderRows_8
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_01; PME MiniDOT Logger real time clock.
# Battery; volts; ManualChamberDark_01; PME MiniDOT Logger internal batteries.
# Temperature; degree_celsius; ManualChamberDark_01; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen; milligrams_per_liter; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation; percent_saturation; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
"DateTime","Site_ID","Minidot_SN","Battery","Temperature","Dissolved_Oxygen","Dissolved_Oxygen_Saturation"
" 2021-08-31 10:43:00","S49R",441037,3.49,14.18,9.458,92.13
" 2021-08-31 10:44:00","S49R",441037,3.49,14.19,9.445,92.02
" 2021-08-31 10:45:00","S49R",441037,3.49,14.19,9.452,92.11
" 2021-08-31 10:46:00","S49R",441037,3.49,14.19,9.449,92.06
" 2021-08-31 10:47:00","S49R",441037,3.49,14.19,9.456,92.13
" 2021-08-31 10:48:00","S49R",441037,3.49,14.21,9.444,92.06
" 2021-08-31 10:49:00","S49R",441037,3.49,14.23,9.44,92.06
" 2021-08-31 10:50:00","S49R",441037,3.49,14.2,9.451,92.11
" 2021-08-31 10:51:00","S49R",441037,3.49,14.24,9.431,91.99
" 2021-08-31 10:52:00","S49R",441037,3.49,14.22,9.45,92.14
" 2021-08-31 10:53:00","S49R",441037,3.49,14.23,9.45,92.16
" 2021-08-31 10:54:00","S49R",441037,3.49,14.2,9.452,92.12
" 2021-08-31 10:55:00","S49R",441037,3.49,14.25,9.435,92.05
" 2021-08-31 10:56:00","S49R",441037,3.49,14.24,9.443,92.11
" 2021-08-31 10:57:00","S49R",441037,3.49,14.24,9.448,92.15
" 2021-08-31 10:58:00","S49R",441037,3.49,14.26,9.439,92.1
" 2021-08-31 10:59:00","S49R",441037,3.49,14.24,9.449,92.16
" 2021-08-31 11:00:00","S49R",441037,3.49,14.25,9.444,92.13
" 2021-08-31 11:01:00","S49R",441037,3.49,14.27,9.435,92.1
" 2021-08-31 11:02:00","S49R",441037,3.49,14.23,9.444,92.1
" 2021-08-31 11:03:00","S49R",441037,3.49,14.26,9.442,92.15
" 2021-08-31 11:04:00","S49R",441037,3.49,14.28,9.436,92.13
" 2021-08-31 11:05:00","S49R",441037,3.49,14.25,9.444,92.13
" 2021-08-31 11:06:00","S49R",441037,3.49,14.24,9.453,92.2
" 2021-08-31 11:07:00","S49R",441037,3.49,14.26,9.439,92.12
" 2021-08-31 11:08:00","S49R",441037,3.49,14.28,9.436,92.13
" 2021-08-31 11:09:00","S49R",441037,3.49,14.28,9.427,92.04
" 2021-08-31 11:10:00","S49R",441037,3.49,14.28,9.435,92.12
" 2021-08-31 11:11:00","S49R",441037,3.49,14.26,9.455,92.26
" 2021-08-31 11:12:00","S49R",441037,3.49,14.28,9.453,92.29
" 2021-08-31 11:13:00","S49R",441037,3.49,14.27,9.449,92.23
" 2021-08-31 11:14:00","S49R",441037,3.49,14.29,9.445,92.23
" 2021-08-31 11:15:00","S49R",441037,3.49,14.3,9.442,92.22
" 2021-08-31 11:16:00","S49R",441037,3.49,14.31,9.447,92.29
" 2021-08-31 11:17:00","S49R",441037,3.49,14.32,9.445,92.3
" 2021-08-31 11:18:00","S49R",441037,3.49,14.35,9.427,92.18
" 2021-08-31 11:19:00","S49R",441037,3.49,14.34,9.445,92.33
" 2021-08-31 11:20:00","S49R",441037,3.49,14.36,9.437,92.29
" 2021-08-31 11:21:00","S49R",441037,3.49,14.35,9.441,92.31
" 2021-08-31 11:22:00","S49R",441037,3.49,14.35,9.442,92.32
" 2021-08-31 11:23:00","S49R",441037,3.49,14.38,9.44,92.36
" 2021-08-31 11:24:00","S49R",441037,3.49,14.37,9.445,92.39
" 2021-08-31 11:25:00","S49R",441037,3.49,14.37,9.448,92.42
" 2021-08-31 11:26:00","S49R",441037,3.49,14.38,9.433,92.3
" 2021-08-31 11:27:00","S49R",441037,3.49,14.38,9.432,92.29
" 2021-08-31 11:28:00","S49R",441037,3.49,14.39,9.433,92.32
" 2021-08-31 11:29:00","S49R",441037,3.49,14.4,9.438,92.39
" 2021-08-31 11:30:00","S49R",441037,3.49,14.42,9.437,92.41
" 2021-08-31 11:31:00","S49R",441037,3.49,14.41,9.428,92.31
" 2021-08-31 11:32:00","S49R",441037,3.49,14.41,9.429,92.32
" 2021-08-31 11:33:00","S49R",441037,3.49,14.41,9.442,92.44
" 2021-08-31 11:34:00","S49R",441037,3.49,14.42,9.432,92.36
" 2021-08-31 11:35:00","S49R",441037,3.49,14.44,9.432,92.4
" 2021-08-31 11:36:00","S49R",441037,3.49,14.42,9.438,92.42
" 2021-08-31 11:37:00","S49R",441037,3.49,14.42,9.44,92.44
" 2021-08-31 11:38:00","S49R",441037,3.49,14.45,9.423,92.33
" 2021-08-31 11:39:00","S49R",441037,3.49,14.44,9.426,92.34
" 2021-08-31 11:40:00","S49R",441037,3.49,14.43,9.439,92.45
" 2021-08-31 11:41:00","S49R",441037,3.49,14.45,9.439,92.5
" 2021-08-31 11:42:00","S49R",441037,3.49,14.47,9.438,92.53
" 2021-08-31 11:43:00","S49R",441037,3.49,14.51,9.431,92.53
" 2021-08-31 11:44:00","S49R",441037,3.49,14.51,9.442,92.64
" 2021-08-31 11:45:00","S49R",441037,3.49,14.51,9.437,92.59
" 2021-08-31 11:46:00","S49R",441037,3.49,14.53,9.432,92.59
" 2021-08-31 11:47:00","S49R",441037,3.49,14.51,9.447,92.7
" 2021-08-31 11:48:00","S49R",441037,3.49,14.52,9.437,92.62
" 2021-08-31 11:49:00","S49R",441037,3.49,14.56,9.427,92.59
" 2021-08-31 11:50:00","S49R",441037,3.49,14.57,9.426,92.6
" 2021-08-31 11:51:00","S49R",441037,3.49,14.55,9.433,92.64
" 2021-08-31 11:52:00","S49R",441037,3.49,14.57,9.424,92.6
" 2021-08-31 11:53:00","S49R",441037,3.49,14.58,9.428,92.66
" 2021-08-31 11:54:00","S49R",441037,3.49,14.6,9.423,92.64
" 2021-08-31 11:55:00","S49R",441037,3.49,14.6,9.432,92.73
" 2021-08-31 11:56:00","S49R",441037,3.49,14.59,9.429,92.68
" 2021-08-31 11:57:00","S49R",441037,3.49,14.6,9.43,92.71
" 2021-08-31 11:58:00","S49R",441037,3.49,14.61,9.427,92.7
" 2021-08-31 11:59:00","S49R",441037,3.49,14.62,9.425,92.7
" 2021-08-31 12:00:00","S49R",441037,3.49,14.64,9.412,92.62
" 2021-08-31 12:01:00","S49R",441037,3.49,14.63,9.429,92.75
" 2021-08-31 12:02:00","S49R",441037,3.49,14.63,9.426,92.74
" 2021-08-31 12:03:00","S49R",441037,3.49,14.63,9.423,92.69
" 2021-08-31 12:04:00","S49R",441037,3.49,14.67,9.409,92.64
" 2021-08-31 12:05:00","S49R",441037,3.49,14.65,9.42,92.72
" 2021-08-31 12:06:00","S49R",441037,3.49,14.66,9.423,92.76
" 2021-08-31 12:07:00","S49R",441037,3.49,14.67,9.427,92.82
" 2021-08-31 12:08:00","S49R",441037,3.49,14.69,9.427,92.85
" 2021-08-31 12:09:00","S49R",441037,3.49,14.69,9.432,92.9
" 2021-08-31 12:10:00","S49R",441037,3.49,14.7,9.426,92.88
" 2021-08-31 12:11:00","S49R",441037,3.49,14.72,9.429,92.94
" 2021-08-31 12:12:00","S49R",441037,3.49,14.73,9.427,92.94
" 2021-08-31 12:13:00","S49R",441037,3.49,14.75,9.422,92.93
" 2021-08-31 12:14:00","S49R",441037,3.49,14.77,9.418,92.94
" 2021-08-31 12:15:00","S49R",441037,3.49,14.78,9.419,92.97
" 2021-08-31 12:16:00","S49R",441037,3.49,14.78,9.422,93
" 2021-08-31 12:17:00","S49R",441037,3.49,14.79,9.424,93.03
" 2021-08-31 12:18:00","S49R",441037,3.49,14.81,9.429,93.12
" 2021-08-31 12:19:00","S49R",441037,3.49,14.82,9.428,93.12
" 2021-08-31 12:20:00","S49R",441037,3.49,14.83,9.419,93.07
" 2021-08-31 12:21:00","S49R",441037,3.49,14.83,9.421,93.09
" 2021-08-31 12:22:00","S49R",441037,3.49,14.85,9.414,93.05
" 2021-08-31 12:23:00","S49R",441037,3.49,14.88,9.419,93.16
" 2021-08-31 12:24:00","S49R",441037,3.49,14.86,9.42,93.13
" 2021-08-31 12:25:00","S49R",441037,3.49,14.87,9.418,93.13
" 2021-08-31 12:26:00","S49R",441037,3.49,14.88,9.419,93.16
" 2021-08-31 12:27:00","S49R",441037,3.49,14.88,9.417,93.16
" 2021-08-31 12:28:00","S49R",441037,3.49,14.9,9.411,93.13
" 2021-08-31 12:29:00","S49R",441037,3.49,14.9,9.415,93.17
" 2021-08-31 12:30:00","S49R",441037,3.49,14.89,9.413,93.13
" 2021-08-31 12:31:00","S49R",441037,3.49,14.93,9.41,93.17
" 2021-08-31 12:32:00","S49R",441037,3.49,14.91,9.435,93.39
" 2021-08-31 12:33:00","S49R",441037,3.49,14.95,9.413,93.25
