# HeaderRows_8
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_01; PME MiniDOT Logger real time clock.
# Battery; volts; ManualChamberDark_01; PME MiniDOT Logger internal batteries.
# Temperature; degree_celsius; ManualChamberDark_01; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen; milligrams_per_liter; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation; percent_saturation; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
"DateTime","Site_ID","Minidot_SN","Battery","Temperature","Dissolved_Oxygen","Dissolved_Oxygen_Saturation"
" 2021-09-01 08:52:00","S15",942543,3.51,9.01,10.462,90.52
" 2021-09-01 08:53:00","S15",942543,3.51,9.02,10.457,90.5
" 2021-09-01 08:54:00","S15",942543,3.51,9.04,10.459,90.56
" 2021-09-01 08:55:00","S15",942543,3.51,9.04,10.48,90.74
" 2021-09-01 08:56:00","S15",942543,3.51,8.99,10.484,90.67
" 2021-09-01 08:57:00","S15",942543,3.51,9.03,10.472,90.65
" 2021-09-01 08:58:00","S15",942543,3.51,9.02,10.474,90.65
" 2021-09-01 08:59:00","S15",942543,3.51,9.04,10.473,90.68
" 2021-09-01 09:00:00","S15",942543,3.51,9.05,10.468,90.66
" 2021-09-01 09:01:00","S15",942543,3.51,9.02,10.495,90.83
" 2021-09-01 09:02:00","S15",942543,3.51,9.04,10.486,90.79
" 2021-09-01 09:03:00","S15",942543,3.51,9.05,10.48,90.76
" 2021-09-01 09:04:00","S15",942543,3.51,9.05,10.49,90.87
" 2021-09-01 09:05:00","S15",942543,3.51,9.05,10.469,90.68
" 2021-09-01 09:06:00","S15",942543,3.51,9.04,10.491,90.83
" 2021-09-01 09:07:00","S15",942543,3.51,9.05,10.48,90.78
" 2021-09-01 09:08:00","S15",942543,3.51,9.05,10.49,90.85
" 2021-09-01 09:09:00","S15",942543,3.51,9.06,10.47,90.71
" 2021-09-01 09:10:00","S15",942543,3.51,9.06,10.481,90.81
" 2021-09-01 09:11:00","S15",942543,3.51,9.07,10.486,90.87
" 2021-09-01 09:12:00","S15",942543,3.51,9.08,10.475,90.8
" 2021-09-01 09:13:00","S15",942543,3.51,9.07,10.484,90.85
" 2021-09-01 09:14:00","S15",942543,3.51,9.08,10.479,90.83
" 2021-09-01 09:15:00","S15",942543,3.51,9.08,10.493,90.95
" 2021-09-01 09:16:00","S15",942543,3.51,9.1,10.477,90.86
" 2021-09-01 09:17:00","S15",942543,3.51,9.1,10.486,90.93
" 2021-09-01 09:18:00","S15",942543,3.51,9.1,10.474,90.83
" 2021-09-01 09:19:00","S15",942543,3.51,9.12,10.478,90.9
" 2021-09-01 09:20:00","S15",942543,3.51,9.13,10.48,90.94
" 2021-09-01 09:21:00","S15",942543,3.51,9.11,10.481,90.91
" 2021-09-01 09:22:00","S15",942543,3.51,9.09,10.485,90.9
" 2021-09-01 09:23:00","S15",942543,3.51,9.12,10.478,90.9
" 2021-09-01 09:24:00","S15",942543,3.51,9.1,10.478,90.86
" 2021-09-01 09:25:00","S15",942543,3.51,9.14,10.469,90.87
" 2021-09-01 09:26:00","S15",942543,3.51,9.13,10.479,90.93
" 2021-09-01 09:27:00","S15",942543,3.51,9.15,10.476,90.95
" 2021-09-01 09:28:00","S15",942543,3.51,9.14,10.475,90.92
" 2021-09-01 09:29:00","S15",942543,3.51,9.15,10.482,91
" 2021-09-01 09:30:00","S15",942543,3.51,9.17,10.468,90.92
" 2021-09-01 09:31:00","S15",942543,3.51,9.18,10.472,90.97
" 2021-09-01 09:32:00","S15",942543,3.51,9.18,10.466,90.92
" 2021-09-01 09:33:00","S15",942543,3.51,9.18,10.485,91.09
" 2021-09-01 09:34:00","S15",942543,3.51,9.19,10.475,91.04
" 2021-09-01 09:35:00","S15",942543,3.51,9.2,10.467,90.99
" 2021-09-01 09:36:00","S15",942543,3.51,9.19,10.481,91.09
" 2021-09-01 09:37:00","S15",942543,3.51,9.19,10.481,91.07
" 2021-09-01 09:38:00","S15",942543,3.51,9.22,10.463,90.99
" 2021-09-01 09:39:00","S15",942543,3.51,9.19,10.497,91.23
" 2021-09-01 09:40:00","S15",942543,3.51,9.21,10.471,91.04
" 2021-09-01 09:41:00","S15",942543,3.51,9.21,10.487,91.18
" 2021-09-01 09:42:00","S15",942543,3.51,9.22,10.481,91.15
" 2021-09-01 09:43:00","S15",942543,3.51,9.23,10.47,91.08
" 2021-09-01 09:44:00","S15",942543,3.51,9.25,10.47,91.12
" 2021-09-01 09:45:00","S15",942543,3.51,9.23,10.483,91.19
" 2021-09-01 09:46:00","S15",942543,3.51,9.24,10.478,91.17
" 2021-09-01 09:47:00","S15",942543,3.51,9.24,10.479,91.18
" 2021-09-01 09:48:00","S15",942543,3.51,9.25,10.474,91.15
" 2021-09-01 09:49:00","S15",942543,3.51,9.24,10.493,91.3
" 2021-09-01 09:50:00","S15",942543,3.51,9.26,10.472,91.15
" 2021-09-01 09:51:00","S15",942543,3.51,9.27,10.481,91.25
" 2021-09-01 09:52:00","S15",942543,3.51,9.27,10.478,91.23
" 2021-09-01 09:53:00","S15",942543,3.51,9.28,10.475,91.22
" 2021-09-01 09:54:00","S15",942543,3.5,9.29,10.473,91.22
" 2021-09-01 09:55:00","S15",942543,3.5,9.3,10.473,91.26
" 2021-09-01 09:56:00","S15",942543,3.5,9.31,10.483,91.37
" 2021-09-01 09:57:00","S15",942543,3.5,9.32,10.477,91.34
" 2021-09-01 09:58:00","S15",942543,3.5,9.3,10.491,91.42
" 2021-09-01 09:59:00","S15",942543,3.5,9.32,10.481,91.37
" 2021-09-01 10:00:00","S15",942543,3.5,9.32,10.482,91.38
" 2021-09-01 10:01:00","S15",942543,3.5,9.36,10.465,91.31
