# HeaderRows_8
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_01; PME MiniDOT Logger real time clock.
# Battery; volts; ManualChamberDark_01; PME MiniDOT Logger internal batteries.
# Temperature; degree_celsius; ManualChamberDark_01; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen; milligrams_per_liter; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation; percent_saturation; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
"DateTime","Site_ID","Minidot_SN","Battery","Temperature","Dissolved_Oxygen","Dissolved_Oxygen_Saturation"
" 2021-09-01 08:53:00","S28R",681364,3.53,11.01,10.409,94.4
" 2021-09-01 08:54:00","S28R",681364,3.53,11.01,10.408,94.4
" 2021-09-01 08:55:00","S28R",681364,3.53,11,10.413,94.42
" 2021-09-01 08:56:00","S28R",681364,3.53,11.01,10.406,94.38
" 2021-09-01 08:57:00","S28R",681364,3.53,10.99,10.413,94.4
" 2021-09-01 08:58:00","S28R",681364,3.53,11,10.42,94.48
" 2021-09-01 08:59:00","S28R",681364,3.52,10.98,10.427,94.51
" 2021-09-01 09:00:00","S28R",681364,3.52,11,10.42,94.48
" 2021-09-01 09:01:00","S28R",681364,3.52,11,10.427,94.55
" 2021-09-01 09:02:00","S28R",681364,3.52,10.99,10.429,94.55
" 2021-09-01 09:03:00","S28R",681364,3.52,11.01,10.413,94.46
" 2021-09-01 09:04:00","S28R",681364,3.52,11,10.424,94.52
" 2021-09-01 09:05:00","S28R",681364,3.52,11,10.425,94.53
" 2021-09-01 09:06:00","S28R",681364,3.52,11,10.422,94.5
" 2021-09-01 09:07:00","S28R",681364,3.52,11.01,10.418,94.51
" 2021-09-01 09:08:00","S28R",681364,3.52,11.01,10.414,94.45
" 2021-09-01 09:09:00","S28R",681364,3.52,11.01,10.423,94.55
" 2021-09-01 09:10:00","S28R",681364,3.52,11.01,10.431,94.6
" 2021-09-01 09:11:00","S28R",681364,3.52,11.01,10.432,94.63
" 2021-09-01 09:12:00","S28R",681364,3.52,11.02,10.421,94.55
" 2021-09-01 09:13:00","S28R",681364,3.52,11,10.441,94.68
" 2021-09-01 09:14:00","S28R",681364,3.52,11.03,10.423,94.59
" 2021-09-01 09:15:00","S28R",681364,3.52,11.01,10.439,94.7
" 2021-09-01 09:16:00","S28R",681364,3.52,11.04,10.425,94.63
" 2021-09-01 09:17:00","S28R",681364,3.52,11.02,10.426,94.6
" 2021-09-01 09:18:00","S28R",681364,3.52,11.05,10.433,94.72
" 2021-09-01 09:19:00","S28R",681364,3.52,11.06,10.418,94.6
" 2021-09-01 09:20:00","S28R",681364,3.52,11.05,10.431,94.7
" 2021-09-01 09:21:00","S28R",681364,3.52,11.06,10.422,94.64
" 2021-09-01 09:22:00","S28R",681364,3.52,11.08,10.423,94.69
" 2021-09-01 09:23:00","S28R",681364,3.52,11.08,10.425,94.71
" 2021-09-01 09:24:00","S28R",681364,3.52,11.07,10.417,94.62
" 2021-09-01 09:25:00","S28R",681364,3.52,11.09,10.422,94.7
" 2021-09-01 09:26:00","S28R",681364,3.52,11.08,10.433,94.78
" 2021-09-01 09:27:00","S28R",681364,3.52,11.11,10.415,94.7
" 2021-09-01 09:28:00","S28R",681364,3.52,11.1,10.427,94.78
" 2021-09-01 09:29:00","S28R",681364,3.52,11.13,10.425,94.83
" 2021-09-01 09:30:00","S28R",681364,3.52,11.13,10.417,94.75
" 2021-09-01 09:31:00","S28R",681364,3.52,11.14,10.43,94.89
" 2021-09-01 09:32:00","S28R",681364,3.52,11.14,10.436,94.95
" 2021-09-01 09:33:00","S28R",681364,3.52,11.16,10.419,94.83
" 2021-09-01 09:34:00","S28R",681364,3.52,11.16,10.417,94.81
" 2021-09-01 09:35:00","S28R",681364,3.52,11.19,10.412,94.83
" 2021-09-01 09:36:00","S28R",681364,3.52,11.18,10.426,94.93
" 2021-09-01 09:37:00","S28R",681364,3.52,11.19,10.421,94.91
" 2021-09-01 09:38:00","S28R",681364,3.52,11.19,10.419,94.91
" 2021-09-01 09:39:00","S28R",681364,3.52,11.2,10.408,94.83
" 2021-09-01 09:40:00","S28R",681364,3.52,11.19,10.425,94.94
" 2021-09-01 09:41:00","S28R",681364,3.52,11.2,10.42,94.94
" 2021-09-01 09:42:00","S28R",681364,3.52,11.21,10.416,94.92
" 2021-09-01 09:43:00","S28R",681364,3.52,11.23,10.398,94.8
" 2021-09-01 09:44:00","S28R",681364,3.52,11.22,10.418,94.96
" 2021-09-01 09:45:00","S28R",681364,3.52,11.22,10.422,95
" 2021-09-01 09:46:00","S28R",681364,3.52,11.23,10.413,94.93
" 2021-09-01 09:47:00","S28R",681364,3.52,11.23,10.407,94.88
" 2021-09-01 09:48:00","S28R",681364,3.52,11.24,10.42,95.02
" 2021-09-01 09:49:00","S28R",681364,3.52,11.22,10.422,95
" 2021-09-01 09:50:00","S28R",681364,3.52,11.27,10.412,95.02
" 2021-09-01 09:51:00","S28R",681364,3.52,11.28,10.419,95.1
" 2021-09-01 09:52:00","S28R",681364,3.52,11.31,10.424,95.21
" 2021-09-01 09:53:00","S28R",681364,3.52,11.33,10.428,95.29
" 2021-09-01 09:54:00","S28R",681364,3.52,11.35,10.424,95.29
" 2021-09-01 09:55:00","S28R",681364,3.52,11.37,10.412,95.24
" 2021-09-01 09:56:00","S28R",681364,3.52,11.39,10.421,95.36
" 2021-09-01 09:57:00","S28R",681364,3.52,11.39,10.416,95.31
" 2021-09-01 09:58:00","S28R",681364,3.52,11.43,10.421,95.44
" 2021-09-01 09:59:00","S28R",681364,3.52,11.45,10.416,95.43
" 2021-09-01 10:00:00","S28R",681364,3.52,11.45,10.417,95.44
" 2021-09-01 10:01:00","S28R",681364,3.52,11.45,10.416,95.43
" 2021-09-01 10:02:00","S28R",681364,3.52,11.5,10.406,95.46
" 2021-09-01 10:03:00","S28R",681364,3.52,11.47,10.418,95.51
" 2021-09-01 10:04:00","S28R",681364,3.52,11.49,10.416,95.53
" 2021-09-01 10:05:00","S28R",681364,3.52,11.51,10.421,95.61
" 2021-09-01 10:06:00","S28R",681364,3.52,11.53,10.423,95.69
" 2021-09-01 10:07:00","S28R",681364,3.52,11.53,10.425,95.71
" 2021-09-01 10:08:00","S28R",681364,3.52,11.58,10.405,95.62
" 2021-09-01 10:09:00","S28R",681364,3.52,11.59,10.407,95.66
" 2021-09-01 10:10:00","S28R",681364,3.52,11.6,10.418,95.78
" 2021-09-01 10:11:00","S28R",681364,3.52,11.62,10.415,95.82
" 2021-09-01 10:12:00","S28R",681364,3.52,11.62,10.408,95.75
" 2021-09-01 10:13:00","S28R",681364,3.52,11.65,10.398,95.72
" 2021-09-01 10:14:00","S28R",681364,3.52,11.64,10.412,95.83
" 2021-09-01 10:15:00","S28R",681364,3.52,11.67,10.405,95.82
" 2021-09-01 10:16:00","S28R",681364,3.52,11.68,10.402,95.81
" 2021-09-01 10:17:00","S28R",681364,3.52,11.68,10.401,95.8
" 2021-09-01 10:18:00","S28R",681364,3.52,11.69,10.401,95.82
" 2021-09-01 10:19:00","S28R",681364,3.52,11.72,10.39,95.8
" 2021-09-01 10:20:00","S28R",681364,3.52,11.71,10.403,95.9
" 2021-09-01 10:21:00","S28R",681364,3.52,11.73,10.411,96.01
" 2021-09-01 10:22:00","S28R",681364,3.52,11.75,10.409,96.03
" 2021-09-01 10:23:00","S28R",681364,3.52,11.78,10.41,96.12
" 2021-09-01 10:24:00","S28R",681364,3.52,11.8,10.418,96.23
" 2021-09-01 10:25:00","S28R",681364,3.52,11.83,10.412,96.24
" 2021-09-01 10:26:00","S28R",681364,3.52,11.84,10.403,96.17
" 2021-09-01 10:27:00","S28R",681364,3.52,11.86,10.405,96.25
" 2021-09-01 10:28:00","S28R",681364,3.52,11.88,10.404,96.28
" 2021-09-01 10:29:00","S28R",681364,3.52,11.89,10.401,96.27
" 2021-09-01 10:30:00","S28R",681364,3.51,11.91,10.396,96.27
" 2021-09-01 10:31:00","S28R",681364,3.52,11.93,10.403,96.37
" 2021-09-01 10:32:00","S28R",681364,3.51,11.95,10.402,96.4
" 2021-09-01 10:33:00","S28R",681364,3.51,11.95,10.398,96.36
" 2021-09-01 10:34:00","S28R",681364,3.51,11.97,10.386,96.31
" 2021-09-01 10:35:00","S28R",681364,3.51,11.99,10.387,96.36
" 2021-09-01 10:36:00","S28R",681364,3.51,11.98,10.392,96.38
" 2021-09-01 10:37:00","S28R",681364,3.51,12,10.396,96.46
" 2021-09-01 10:38:00","S28R",681364,3.51,12.02,10.387,96.42
" 2021-09-01 10:39:00","S28R",681364,3.51,12.01,10.386,96.39
