# HeaderRows_8
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_01; PME MiniDOT Logger real time clock.
# Battery; volts; ManualChamberDark_01; PME MiniDOT Logger internal batteries.
# Temperature; degree_celsius; ManualChamberDark_01; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen; milligrams_per_liter; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation; percent_saturation; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
"DateTime","Site_ID","Minidot_SN","Battery","Temperature","Dissolved_Oxygen","Dissolved_Oxygen_Saturation"
" 2021-09-02 08:12:00","S32",379974,3.53,14.46,9.01,88.31
" 2021-09-02 08:13:00","S32",379974,3.53,14.47,9,88.23
" 2021-09-02 08:14:00","S32",379974,3.53,14.46,9.016,88.37
" 2021-09-02 08:15:00","S32",379974,3.53,14.47,9.01,88.34
" 2021-09-02 08:16:00","S32",379974,3.53,14.45,9.021,88.4
" 2021-09-02 08:17:00","S32",379974,3.53,14.47,9.014,88.36
" 2021-09-02 08:18:00","S32",379974,3.53,14.47,9.005,88.29
" 2021-09-02 08:19:00","S32",379974,3.53,14.45,9.028,88.47
" 2021-09-02 08:20:00","S32",379974,3.52,14.47,9.011,88.33
" 2021-09-02 08:21:00","S32",379974,3.53,14.49,9.003,88.31
" 2021-09-02 08:22:00","S32",379974,3.52,14.47,9.015,88.37
" 2021-09-02 08:23:00","S32",379974,3.53,14.47,9.016,88.4
" 2021-09-02 08:24:00","S32",379974,3.53,14.48,9.006,88.32
" 2021-09-02 08:25:00","S32",379974,3.52,14.48,9.02,88.45
" 2021-09-02 08:26:00","S32",379974,3.52,14.48,9.014,88.4
" 2021-09-02 08:27:00","S32",379974,3.52,14.48,9.011,88.37
" 2021-09-02 08:28:00","S32",379974,3.52,14.48,9.013,88.39
" 2021-09-02 08:29:00","S32",379974,3.52,14.47,9.024,88.48
" 2021-09-02 08:30:00","S32",379974,3.52,14.49,9.016,88.43
" 2021-09-02 08:31:00","S32",379974,3.52,14.49,9.026,88.53
