# HeaderRows_8
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_01; PME MiniDOT Logger real time clock.
# Battery; volts; ManualChamberDark_01; PME MiniDOT Logger internal batteries.
# Temperature; degree_celsius; ManualChamberDark_01; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen; milligrams_per_liter; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation; percent_saturation; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
"DateTime","Site_ID","Minidot_SN","Battery","Temperature","Dissolved_Oxygen","Dissolved_Oxygen_Saturation"
" 2021-08-31 12:01:00","S30R",784311,3.46,17.24,10.15,105.54
" 2021-08-31 12:02:00","S30R",784311,3.46,17.25,10.134,105.41
" 2021-08-31 12:03:00","S30R",784311,3.46,17.26,10.135,105.44
" 2021-08-31 12:04:00","S30R",784311,3.46,17.29,10.144,105.59
" 2021-08-31 12:05:00","S30R",784311,3.46,17.3,10.125,105.43
" 2021-08-31 12:06:00","S30R",784311,3.46,17.31,10.122,105.42
" 2021-08-31 12:07:00","S30R",784311,3.46,17.32,10.121,105.42
" 2021-08-31 12:08:00","S30R",784311,3.46,17.34,10.117,105.42
" 2021-08-31 12:09:00","S30R",784311,3.46,17.34,10.111,105.36
" 2021-08-31 12:10:00","S30R",784311,3.46,17.36,10.111,105.39
" 2021-08-31 12:11:00","S30R",784311,3.46,17.35,10.13,105.57
" 2021-08-31 12:12:00","S30R",784311,3.46,17.36,10.115,105.43
" 2021-08-31 12:13:00","S30R",784311,3.46,17.36,10.109,105.39
" 2021-08-31 12:14:00","S30R",784311,3.46,17.37,10.115,105.47
" 2021-08-31 12:15:00","S30R",784311,3.46,17.37,10.098,105.29
" 2021-08-31 12:16:00","S30R",784311,3.46,17.38,10.1,105.33
" 2021-08-31 12:17:00","S30R",784311,3.46,17.38,10.099,105.32
" 2021-08-31 12:18:00","S30R",784311,3.46,17.41,10.088,105.28
" 2021-08-31 12:19:00","S30R",784311,3.46,17.4,10.091,105.28
" 2021-08-31 12:20:00","S30R",784311,3.46,17.41,10.103,105.42
" 2021-08-31 12:21:00","S30R",784311,3.46,17.4,10.106,105.43
" 2021-08-31 12:22:00","S30R",784311,3.46,17.39,10.105,105.4
" 2021-08-31 12:23:00","S30R",784311,3.46,17.42,10.105,105.48
" 2021-08-31 12:24:00","S30R",784311,3.46,17.41,10.099,105.38
" 2021-08-31 12:25:00","S30R",784311,3.46,17.42,10.104,105.47
" 2021-08-31 12:26:00","S30R",784311,3.46,17.46,10.098,105.48
" 2021-08-31 12:27:00","S30R",784311,3.46,17.49,10.104,105.62
" 2021-08-31 12:28:00","S30R",784311,3.46,17.48,10.104,105.6
" 2021-08-31 12:29:00","S30R",784311,3.46,17.53,10.088,105.54
" 2021-08-31 12:30:00","S30R",784311,3.46,17.54,10.096,105.64
" 2021-08-31 12:31:00","S30R",784311,3.46,17.55,10.099,105.69
" 2021-08-31 12:32:00","S30R",784311,3.45,17.57,10.083,105.56
" 2021-08-31 12:33:00","S30R",784311,3.45,17.59,10.098,105.78
" 2021-08-31 12:34:00","S30R",784311,3.45,17.58,10.072,105.48
" 2021-08-31 12:35:00","S30R",784311,3.46,17.6,10.085,105.66
" 2021-08-31 12:36:00","S30R",784311,3.46,17.61,10.088,105.71
" 2021-08-31 12:37:00","S30R",784311,3.45,17.64,10.082,105.7
" 2021-08-31 12:38:00","S30R",784311,3.45,17.64,10.093,105.81
" 2021-08-31 12:39:00","S30R",784311,3.46,17.64,10.088,105.78
" 2021-08-31 12:40:00","S30R",784311,3.45,17.66,10.086,105.8
" 2021-08-31 12:41:00","S30R",784311,3.46,17.67,10.07,105.65
" 2021-08-31 12:42:00","S30R",784311,3.45,17.66,10.085,105.79
" 2021-08-31 12:43:00","S30R",784311,3.46,17.69,10.063,105.63
" 2021-08-31 12:44:00","S30R",784311,3.45,17.69,10.076,105.75
" 2021-08-31 12:45:00","S30R",784311,3.45,17.7,10.079,105.82
" 2021-08-31 12:46:00","S30R",784311,3.45,17.69,10.081,105.82
" 2021-08-31 12:47:00","S30R",784311,3.46,17.72,10.06,105.65
" 2021-08-31 12:48:00","S30R",784311,3.46,17.72,10.064,105.69
" 2021-08-31 12:49:00","S30R",784311,3.45,17.72,10.079,105.85
" 2021-08-31 12:50:00","S30R",784311,3.46,17.75,10.078,105.9
