# HeaderRows_8
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_01; PME MiniDOT Logger real time clock.
# Battery; volts; ManualChamberDark_01; PME MiniDOT Logger internal batteries.
# Temperature; degree_celsius; ManualChamberDark_01; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen; milligrams_per_liter; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation; percent_saturation; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
"DateTime","Site_ID","Minidot_SN","Battery","Temperature","Dissolved_Oxygen","Dissolved_Oxygen_Saturation"
" 2021-09-03 08:40:00","S27R",389834,3.51,8.09,10.469,88.58
" 2021-09-03 08:41:00","S27R",389834,3.51,8.09,10.467,88.57
" 2021-09-03 08:42:00","S27R",389834,3.51,8.09,10.467,88.57
" 2021-09-03 08:43:00","S27R",389834,3.51,8.08,10.476,88.62
" 2021-09-03 08:44:00","S27R",389834,3.51,8.08,10.476,88.62
" 2021-09-03 08:45:00","S27R",389834,3.51,8.08,10.474,88.61
" 2021-09-03 08:46:00","S27R",389834,3.51,8.07,10.483,88.66
" 2021-09-03 08:47:00","S27R",389834,3.51,8.07,10.487,88.7
" 2021-09-03 08:48:00","S27R",389834,3.51,8.08,10.487,88.72
" 2021-09-03 08:49:00","S27R",389834,3.51,8.08,10.485,88.7
" 2021-09-03 08:50:00","S27R",389834,3.51,8.08,10.488,88.73
" 2021-09-03 08:51:00","S27R",389834,3.51,8.09,10.484,88.71
" 2021-09-03 08:52:00","S27R",389834,3.51,8.09,10.486,88.73
" 2021-09-03 08:53:00","S27R",389834,3.51,8.09,10.482,88.69
" 2021-09-03 08:54:00","S27R",389834,3.51,8.1,10.481,88.71
" 2021-09-03 08:55:00","S27R",389834,3.51,8.09,10.487,88.74
" 2021-09-03 08:56:00","S27R",389834,3.51,8.12,10.477,88.73
" 2021-09-03 08:57:00","S27R",389834,3.51,8.09,10.492,88.78
" 2021-09-03 08:58:00","S27R",389834,3.51,8.1,10.492,88.8
" 2021-09-03 08:59:00","S27R",389834,3.51,8.1,10.493,88.81
" 2021-09-03 09:00:00","S27R",389834,3.51,8.11,10.485,88.76
" 2021-09-03 09:01:00","S27R",389834,3.51,8.11,10.487,88.78
" 2021-09-03 09:02:00","S27R",389834,3.51,8.12,10.477,88.73
" 2021-09-03 09:03:00","S27R",389834,3.51,8.11,10.487,88.78
" 2021-09-03 09:04:00","S27R",389834,3.51,8.12,10.486,88.81
" 2021-09-03 09:05:00","S27R",389834,3.51,8.12,10.481,88.75
" 2021-09-03 09:06:00","S27R",389834,3.51,8.12,10.479,88.73
