# HeaderRows_8
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_01; PME MiniDOT Logger real time clock.
# Battery; volts; ManualChamberDark_01; PME MiniDOT Logger internal batteries.
# Temperature; degree_celsius; ManualChamberDark_01; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen; milligrams_per_liter; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation; percent_saturation; ManualChamberDark_01; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
"DateTime","Site_ID","Minidot_SN","Battery","Temperature","Dissolved_Oxygen","Dissolved_Oxygen_Saturation"
" 2021-09-03 11:57:00","S83",389834,3.49,12.74,5.738,54.14
" 2021-09-03 11:58:00","S83",389834,3.49,12.76,5.736,54.14
" 2021-09-03 11:59:00","S83",389834,3.49,12.76,5.737,54.15
" 2021-09-03 12:00:00","S83",389834,3.49,12.75,5.736,54.13
" 2021-09-03 12:01:00","S83",389834,3.49,12.76,5.739,54.18
" 2021-09-03 12:02:00","S83",389834,3.49,12.78,5.736,54.17
" 2021-09-03 12:03:00","S83",389834,3.49,12.8,5.738,54.21
" 2021-09-03 12:04:00","S83",389834,3.49,12.78,5.743,54.24
" 2021-09-03 12:05:00","S83",389834,3.49,12.78,5.739,54.2
" 2021-09-03 12:06:00","S83",389834,3.49,12.81,5.739,54.23
" 2021-09-03 12:07:00","S83",389834,3.49,12.82,5.735,54.21
" 2021-09-03 12:08:00","S83",389834,3.49,12.82,5.738,54.23
" 2021-09-03 12:09:00","S83",389834,3.49,12.83,5.737,54.25
" 2021-09-03 12:10:00","S83",389834,3.49,12.82,5.738,54.24
" 2021-09-03 12:11:00","S83",389834,3.49,12.83,5.74,54.27
" 2021-09-03 12:12:00","S83",389834,3.49,12.83,5.74,54.27
" 2021-09-03 12:13:00","S83",389834,3.49,12.83,5.746,54.33
" 2021-09-03 12:14:00","S83",389834,3.49,12.82,5.755,54.4
" 2021-09-03 12:15:00","S83",389834,3.49,12.85,5.74,54.3
" 2021-09-03 12:16:00","S83",389834,3.49,12.86,5.746,54.36
