# HeaderRows_6
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; TreeRope_01; In Situ Rugged BaroTROLL 100 ABS real time clock.
# Pressure; millibars; TreeRope_01; In Situ Rugged BaroTROLL 100 ABS with piezoresistive ceramic pressure sensor.
# Air_Temperature; degree_celsius; TreeRope_01; In Situ Rugged BaroTROLL 100 ABS with silicon thermistor.
"DateTime","Site_ID","Pressure","Air_Temperature"
" 2021-09-03 08:17:00","S72",965.3,12.089
" 2021-09-03 08:18:00","S72",965.4,12.195
" 2021-09-03 08:19:00","S72",965.4,12.195
" 2021-09-03 08:20:00","S72",965.2,12.247
" 2021-09-03 08:21:00","S72",965.3,12.352
" 2021-09-03 08:22:00","S72",965.4,12.405
" 2021-09-03 08:23:00","S72",965.2,12.458
" 2021-09-03 08:24:00","S72",965.2,12.51
" 2021-09-03 08:25:00","S72",965.2,12.51
" 2021-09-03 08:26:00","S72",965.6,12.51
" 2021-09-03 08:27:00","S72",965.5,12.563
" 2021-09-03 08:28:00","S72",965.5,12.563
" 2021-09-03 08:29:00","S72",965.5,12.668
" 2021-09-03 08:30:00","S72",965.2,12.563
" 2021-09-03 08:31:00","S72",965.3,12.72
" 2021-09-03 08:32:00","S72",965.6,12.668
" 2021-09-03 08:33:00","S72",965.4,12.72
" 2021-09-03 08:34:00","S72",965.3,12.773
" 2021-09-03 08:35:00","S72",965.3,12.877
" 2021-09-03 08:36:00","S72",965.4,12.982
" 2021-09-03 08:37:00","S72",965.2,13.035
" 2021-09-03 08:38:00","S72",965.3,12.93
" 2021-09-03 08:39:00","S72",965.4,13.087
" 2021-09-03 08:40:00","S72",965.4,13.139
" 2021-09-03 08:41:00","S72",965.4,13.139
" 2021-09-03 08:42:00","S72",965.5,13.348
" 2021-09-03 08:43:00","S72",965.6,13.348
" 2021-09-03 08:44:00","S72",965.5,13.348
" 2021-09-03 08:45:00","S72",965.5,13.453
" 2021-09-03 08:46:00","S72",965.3,13.401
" 2021-09-03 08:47:00","S72",965.4,13.505
" 2021-09-03 08:48:00","S72",965.4,13.348
" 2021-09-03 08:49:00","S72",965.4,13.609
" 2021-09-03 08:50:00","S72",965.6,13.453
" 2021-09-03 08:51:00","S72",965.4,13.662
" 2021-09-03 08:52:00","S72",965.6,13.662
" 2021-09-03 08:53:00","S72",965.5,13.714
" 2021-09-03 08:54:00","S72",965.4,13.609
" 2021-09-03 08:55:00","S72",965.2,13.766
" 2021-09-03 08:56:00","S72",965.1,13.714
" 2021-09-03 08:57:00","S72",965.2,13.766
" 2021-09-03 08:58:00","S72",965.1,13.714
" 2021-09-03 08:59:00","S72",965.3,13.766
" 2021-09-03 09:00:00","S72",965.3,13.974
" 2021-09-03 09:01:00","S72",965.1,14.026
" 2021-09-03 09:02:00","S72",965.3,14.026
" 2021-09-03 09:03:00","S72",965.1,13.974
" 2021-09-03 09:04:00","S72",965.3,13.922
" 2021-09-03 09:05:00","S72",965.5,14.078
" 2021-09-03 09:06:00","S72",965.2,13.974
" 2021-09-03 09:07:00","S72",965.3,14.078
" 2021-09-03 09:08:00","S72",965.2,14.182
" 2021-09-03 09:09:00","S72",965.1,14.338
" 2021-09-03 09:10:00","S72",965.3,14.338
" 2021-09-03 09:11:00","S72",965.3,14.597
" 2021-09-03 09:12:00","S72",965.5,14.701
" 2021-09-03 09:13:00","S72",965.4,14.753
" 2021-09-03 09:14:00","S72",965.3,14.701
" 2021-09-03 09:15:00","S72",965.3,14.856
" 2021-09-03 09:16:00","S72",965.1,14.96
" 2021-09-03 09:17:00","S72",965.2,14.804
" 2021-09-03 09:18:00","S72",965.2,14.856
" 2021-09-03 09:19:00","S72",965,14.96
" 2021-09-03 09:20:00","S72",965.4,14.96
" 2021-09-03 09:21:00","S72",965,15.011
" 2021-09-03 09:22:00","S72",965.5,15.011
